clip_name,recorder,conf_bin,model_confidence,birdnet_confidence,human_activity_score,audio_file,spectrogram_file,category,notes
Audio_Moth_3_20250320_124946.wav,Audio_Moth_3,high,0.995043396949768,0.0,0.0,audio/Audio_Moth_3_high_Audio_Moth_3_20250320_124946.wav,spectrograms/Audio_Moth_3_high_Audio_Moth_3_20250320_124946.png,device-noise,
Audio_Moth_3_20250319_153601.wav,Audio_Moth_3,high,0.9931790828704834,0.0,0.0,audio/Audio_Moth_3_high_Audio_Moth_3_20250319_153601.wav,spectrograms/Audio_Moth_3_high_Audio_Moth_3_20250319_153601.png,faint-bird,
Audio_Moth_3_20250320_045129.wav,Audio_Moth_3,high,0.9924077987670898,0.0,0.0,audio/Audio_Moth_3_high_Audio_Moth_3_20250320_045129.wav,spectrograms/Audio_Moth_3_high_Audio_Moth_3_20250320_045129.png,faint-bird,
Audio_Moth_3_20250320_042620.wav,Audio_Moth_3,high,0.9899253845214844,0.0,0.0,audio/Audio_Moth_3_high_Audio_Moth_3_20250320_042620.wav,spectrograms/Audio_Moth_3_high_Audio_Moth_3_20250320_042620.png,device-noise,
Audio_Moth_3_20250319_120504.wav,Audio_Moth_3,high,0.9894620776176452,0.0,0.0,audio/Audio_Moth_3_high_Audio_Moth_3_20250319_120504.wav,spectrograms/Audio_Moth_3_high_Audio_Moth_3_20250319_120504.png,device-noise,
Audio_Moth_3_20250320_104304.wav,Audio_Moth_3,high,0.9827933311462402,0.0,0.0,audio/Audio_Moth_3_high_Audio_Moth_3_20250320_104304.wav,spectrograms/Audio_Moth_3_high_Audio_Moth_3_20250320_104304.png,other,
Audio_Moth_3_20250320_150840.wav,Audio_Moth_3,high,0.9747047424316406,0.0,0.0,audio/Audio_Moth_3_high_Audio_Moth_3_20250320_150840.wav,spectrograms/Audio_Moth_3_high_Audio_Moth_3_20250320_150840.png,device-noise,
Audio_Moth_3_20250320_142340.wav,Audio_Moth_3,high,0.9523682594299316,0.0,0.0,audio/Audio_Moth_3_high_Audio_Moth_3_20250320_142340.wav,spectrograms/Audio_Moth_3_high_Audio_Moth_3_20250320_142340.png,device-noise,
Audio_Moth_3_20250320_164643.wav,Audio_Moth_3,high,0.9250116944313048,0.0,0.0,audio/Audio_Moth_3_high_Audio_Moth_3_20250320_164643.wav,spectrograms/Audio_Moth_3_high_Audio_Moth_3_20250320_164643.png,faint-bird,
Audio_Moth_3_20250321_042226.wav,Audio_Moth_3,high,0.810404360294342,0.0,0.0,audio/Audio_Moth_3_high_Audio_Moth_3_20250321_042226.wav,spectrograms/Audio_Moth_3_high_Audio_Moth_3_20250321_042226.png,insects,
Audio_Moth_4_20250321_125933.wav,Audio_Moth_4,high,0.9999730587005616,0.0,0.0,audio/Audio_Moth_4_high_Audio_Moth_4_20250321_125933.wav,spectrograms/Audio_Moth_4_high_Audio_Moth_4_20250321_125933.png,faint-bird,
Audio_Moth_4_20250321_111827.wav,Audio_Moth_4,high,0.9999712705612184,0.0,0.0,audio/Audio_Moth_4_high_Audio_Moth_4_20250321_111827.wav,spectrograms/Audio_Moth_4_high_Audio_Moth_4_20250321_111827.png,faint-bird,
Audio_Moth_4_20250319_131803.wav,Audio_Moth_4,high,0.9999643564224244,0.0,0.0,audio/Audio_Moth_4_high_Audio_Moth_4_20250319_131803.wav,spectrograms/Audio_Moth_4_high_Audio_Moth_4_20250319_131803.png,faint-bird,
Audio_Moth_4_20250318_095955.wav,Audio_Moth_4,high,0.9997506737709044,0.0,0.0,audio/Audio_Moth_4_high_Audio_Moth_4_20250318_095955.wav,spectrograms/Audio_Moth_4_high_Audio_Moth_4_20250318_095955.png,faint-bird,
Audio_Moth_4_20250318_063904.wav,Audio_Moth_4,high,0.9986817240715028,0.0,0.0,audio/Audio_Moth_4_high_Audio_Moth_4_20250318_063904.wav,spectrograms/Audio_Moth_4_high_Audio_Moth_4_20250318_063904.png,faint-bird,
Audio_Moth_4_20250318_080052.wav,Audio_Moth_4,high,0.9985213875770568,0.0,0.0,audio/Audio_Moth_4_high_Audio_Moth_4_20250318_080052.wav,spectrograms/Audio_Moth_4_high_Audio_Moth_4_20250318_080052.png,faint-bird,
Audio_Moth_4_20250319_111715.wav,Audio_Moth_4,high,0.9980471134185792,0.0,0.0,audio/Audio_Moth_4_high_Audio_Moth_4_20250319_111715.wav,spectrograms/Audio_Moth_4_high_Audio_Moth_4_20250319_111715.png,faint-bird,
Audio_Moth_4_20250321_082124.wav,Audio_Moth_4,high,0.9979615211486816,0.0,0.0,audio/Audio_Moth_4_high_Audio_Moth_4_20250321_082124.wav,spectrograms/Audio_Moth_4_high_Audio_Moth_4_20250321_082124.png,faint-bird,
Audio_Moth_4_20250318_223824.wav,Audio_Moth_4,high,0.9905718564987184,0.0,0.0,audio/Audio_Moth_4_high_Audio_Moth_4_20250318_223824.wav,spectrograms/Audio_Moth_4_high_Audio_Moth_4_20250318_223824.png,faint-bird,
Audio_Moth_4_20250317_122627.wav,Audio_Moth_4,high,0.9832512736320496,0.0,0.0,audio/Audio_Moth_4_high_Audio_Moth_4_20250317_122627.wav,spectrograms/Audio_Moth_4_high_Audio_Moth_4_20250317_122627.png,insects,
Audio_Moth_4_20250319_125057.wav,Audio_Moth_4,high,0.9606001377105712,0.0,0.0,audio/Audio_Moth_4_high_Audio_Moth_4_20250319_125057.wav,spectrograms/Audio_Moth_4_high_Audio_Moth_4_20250319_125057.png,faint-bird,
Audio_Moth_4_20250318_071128.wav,Audio_Moth_4,high,0.9404300451278688,0.0,0.0,audio/Audio_Moth_4_high_Audio_Moth_4_20250318_071128.wav,spectrograms/Audio_Moth_4_high_Audio_Moth_4_20250318_071128.png,faint-bird,
Audio_Moth_4_20250318_062411.wav,Audio_Moth_4,high,0.913785457611084,0.0,0.0,audio/Audio_Moth_4_high_Audio_Moth_4_20250318_062411.wav,spectrograms/Audio_Moth_4_high_Audio_Moth_4_20250318_062411.png,faint-bird,
