clip_name,recorder,conf_bin,model_confidence,birdnet_confidence,human_activity_score,audio_file,spectrogram_file,category,notes
Audio_Moth_2_20250317_215332.wav,Audio_Moth_2,mid,0.5446919798851013,0.0,0.0,audio/Audio_Moth_2_mid_Audio_Moth_2_20250317_215332.wav,spectrograms/Audio_Moth_2_mid_Audio_Moth_2_20250317_215332.png,faint-bird,
Audio_Moth_2_20250318_181056.wav,Audio_Moth_2,mid,0.5446919798851013,0.0,0.0,audio/Audio_Moth_2_mid_Audio_Moth_2_20250318_181056.wav,spectrograms/Audio_Moth_2_mid_Audio_Moth_2_20250318_181056.png,faint-bird,
Audio_Moth_2_20250318_012708.wav,Audio_Moth_2,mid,0.5446919798851013,0.0,0.0,audio/Audio_Moth_2_mid_Audio_Moth_2_20250318_012708.wav,spectrograms/Audio_Moth_2_mid_Audio_Moth_2_20250318_012708.png,insects,
Audio_Moth_2_20250319_103734.wav,Audio_Moth_2,mid,0.5446919798851013,0.0,0.0,audio/Audio_Moth_2_mid_Audio_Moth_2_20250319_103734.wav,spectrograms/Audio_Moth_2_mid_Audio_Moth_2_20250319_103734.png,faint-bird,
Audio_Moth_2_20250319_045950.wav,Audio_Moth_2,mid,0.5446919798851013,0.0,0.0,audio/Audio_Moth_2_mid_Audio_Moth_2_20250319_045950.wav,spectrograms/Audio_Moth_2_mid_Audio_Moth_2_20250319_045950.png,faint-bird,
Audio_Moth_2_20250320_214956.wav,Audio_Moth_2,mid,0.5020539164543152,0.0,0.0,audio/Audio_Moth_2_mid_Audio_Moth_2_20250320_214956.wav,spectrograms/Audio_Moth_2_mid_Audio_Moth_2_20250320_214956.png,insects,
Audio_Moth_3_20250320_164707.wav,Audio_Moth_3,mid,0.7871108055114746,0.0,0.0,audio/Audio_Moth_3_mid_Audio_Moth_3_20250320_164707.wav,spectrograms/Audio_Moth_3_mid_Audio_Moth_3_20250320_164707.png,faint-bird,
Audio_Moth_3_20250319_163425.wav,Audio_Moth_3,mid,0.7727958559989929,0.0,0.0,audio/Audio_Moth_3_mid_Audio_Moth_3_20250319_163425.wav,spectrograms/Audio_Moth_3_mid_Audio_Moth_3_20250319_163425.png,faint-bird,
Audio_Moth_3_20250320_074925.wav,Audio_Moth_3,mid,0.7697254419326782,0.0,0.0,audio/Audio_Moth_3_mid_Audio_Moth_3_20250320_074925.wav,spectrograms/Audio_Moth_3_mid_Audio_Moth_3_20250320_074925.png,faint-bird,
Audio_Moth_3_20250320_162634.wav,Audio_Moth_3,mid,0.7655602693557739,0.0,0.0,audio/Audio_Moth_3_mid_Audio_Moth_3_20250320_162634.wav,spectrograms/Audio_Moth_3_mid_Audio_Moth_3_20250320_162634.png,faint-bird,
